ms,ms_name_en,cci,programme_title_short,status,version,last_adoption_date_ecms,priority_code,priority_name,policy_objective_short_name,policy_objective_code,policy_objective_name,specific_objective_short_name,specific_objective_code,specific_objective_name,dimension_type,category_title_short,category_code,category_name,fund,category_of_region,cofinancing_rate,eu_amount,total_amount,climate_weighting,eu_climate_amount,total_climate_amount,environmental_weighting,eu_environmental_amount,total_environmental_amount,biodiversity_weighting,eu_biodiversity_amount,total_biodiversity_amount,gender_weighting,eu_gender_amount,total_gender_amount,clean_air_weighting,eu_clean_air_amount,total_clean_air_amount,digital_weighting,eu_amount_digital,total_amount_digital,sustainable_urban_development,territorial_tool,territory_type,un_sdg_tracking,jtf_themes,priority_type_code,priority_type_description
TC,Interreg,2021TC16FFOR003,Interreg VI-D - Caraibes,Adopted by EC,1.1,2022-11-30,P2,"Priorite 2 : Une Caraibe plus verte, plus resiliente et a faibles emissions de carbone",PO2 Greener Europe,2,Greener Europe,RSO2.2 Renewable energy,RSO2.2,Renewable energy,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,Interreg Funds,Interreg Funds,0.8499999649,2036870.0,2396317.75,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
TC,Interreg,2021TC16RFCB001,Interreg VI-A - Euregio Maas-Rijn/ Meuse-Rhin/ Maas-Rhein,Adopted by EC,1.1,2022-11-15,3,"""A more social Meuse-Rhine area"" involves improving social development across borders. Promotion of this theme takes place within the outlined societal challenges of Industrial Transition, Towards a Green Society, Healthier inhabitants and Live and Work without Borders.",PO4 Social Europe,4,Social Europe,RSO4.1 Labour market infrastructure,RSO4.1,Labour market infrastructure,Intervention Field,"998 Flat rate technical assistance, TC",998,Flat rate technical assistance - Article 27 (1) CPR,Interreg Funds,Interreg Funds,0.7140133407,611562.39,856513.95,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,TA and public administration,,
NL,Netherlands,2021NL16RFPR003,Zuid-Nederland - NL - ERDF,Adopted by EC,2.0,2023-06-27,1,"Bevorderen van innovatie met maatschappelijke en economische impact in Zuid-Nederland, dankzij het doorontwikkelen, demonstreren en vermarkten van kansrijke technologische en niet-technologische innovaties en versterking van het Zuid-Nederlandse innovatie-ecosysteem.",PO1 Smarter Europe,1,Smarter Europe,RSO1.1 Enhancing research and innovation,RSO1.1,Enhancing research and innovation,Intervention Field,009 R+I activities in micro enterprises,009,"Research and innovation activities in micro enterprises including networking (industrial research, experimental development, feasibility studies)",ERDF,More developed,0.3499999966,25807062.0,73734463.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,"SDG 9 Industry, innovation, infrastructure",SMEs and diversification,,
PT,Portugal,2021PT16FFPR005,Alentejo Regional Programme 2021-2027,Adopted by EC,1.2,2022-12-15,3A,Alentejo mais Conectado,PO3 Connected Europe,3,Connected Europe,RSO3.2 Sustainable transport,RSO3.2,Sustainable transport,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,ERDF,Less developed,0.8499999947,80600000.0,94823530.0,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
NL,Netherlands,2021NL16RFPR003,Zuid-Nederland - NL - ERDF,Adopted by EC,2.0,2023-06-27,2,"Bevorderen van de demonstratie, vermarkting en opschaling van kansrijke innovatieve oplossingen die de energietransitie bevorderen, in samenwerking met het mkb en maatschappelijke middenveld in Zuid-Nederland",PO2 Greener Europe,2,Greener Europe,RSO2.2 Renewable energy,RSO2.2,Renewable energy,Intervention Field,052 Other renewable energy (including geothermal energy),052,Other renewable energy (including geothermal energy),ERDF,More developed,0.3499999984,948015.0,2708614.3,1.0,948015.0,2708614.3,0.4,379206.0,1083445.72,0.0,0.0,0.0,,,,0.4,379206.0,1083445.72,0.0,0.0,0.0,,,,SDG 7 Affordable and clean energy,Clean energy,,
TC,Interreg,2021TC16RFCB019,Interreg VI-A - Greece-Italy,Adopted by EC,1.1,2022-09-09,3,P3 - Enhanced cooperation for a more social and inclusive GR-IT area,PO4 Social Europe,4,Social Europe,RSO4.6 Culture and sustainable tourism,RSO4.6,Culture and sustainable tourism,Intervention Field,"998 Flat rate technical assistance, TC",998,Flat rate technical assistance - Article 27 (1) CPR,Interreg Funds,Interreg Funds,0.7499999931,1273217.2,1697622.94,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,TA and public administration,,
TC,Interreg,2021TC16FFTN001,Interreg VI-B - EURO MED,Adopted by EC,1.1,2022-06-15,1,Smarter MED,PO1 Smarter Europe,1,Smarter Europe,RSO1.1 Enhancing research and innovation,RSO1.1,Enhancing research and innovation,Intervention Field,"998 Flat rate technical assistance, TC",998,Flat rate technical assistance - Article 27 (1) CPR,Interreg Funds,Interreg Funds,0.7999999934,3903135.06,4878918.86,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,TA and public administration,,
TC,Interreg,2021TC16FFOR001,Interreg VI-D - Madeira-Azores-Canary Islands (MAC),Adopted by EC,1.2,2022-09-23,2,"MAC VERDE- TRANSICION ECOLOGICA, APOYO AL DESARROLLO DE UNA ECONOMIA VERDE Y AZUL, LUCHA CONTRA EL CAMBIO CLIMATICO, PREVENCION Y GESTION DE RIESGOS Y CATASTROFES",PO2 Greener Europe,2,Greener Europe,RSO2.7 Nature protection and biodiversity,RSO2.7,Nature protection and biodiversity,Intervention Field,079 Nature + biodiversity protection,079,"Nature and biodiversity protection, natural heritage and resources, green and blue infrastructure",Interreg Funds,Interreg Funds,0.849999985,8494933.0,9994039.0,0.4,3397973.2,3997615.6,1.0,8494933.0,9994039.0,1.0,8494933.0,9994039.0,,,,0.4,3397973.2,3997615.6,0.0,0.0,0.0,,,,SDG 15 Life on land,Regeneration of sites,,
TC,Interreg,2021TC16RFCB005,Interreg VI-A - Spain-Portugal (POCTEP),Adopted by EC,1.2,2022-08-23,2,"Fomentar la cooperacion para maximizar el aprovechamiento de los recursos endogenos del territorio y el desarrollo de iniciativas y sectores clave, avanzando en la especializacion inteligente.",PO1 Smarter Europe,1,Smarter Europe,RSO1.4 Skills for smart specialisation and transition,RSO1.4,Skills for smart specialisation and transition,Intervention Field,021 SME business development and internationalisation,021,"SME business development and internationalisation, including productive investments",Interreg Funds,Interreg Funds,0.75,7491186.0,9988248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.4,2996474.4,3995299.2,,,,SDG 8 Decent work and economic growth,SMEs and diversification,,
TC,Interreg,2021TC16RFCB033,Interreg VI-A - Italy-Switzerland,Adopted by EC,1.1,2022-12-06,4,Asse 4. - Promuovere l'inclusione sociale e il turismo nei territori del Programma,PO4 Social Europe,4,Social Europe,RSO4.5 Access to health care,RSO4.5,Access to health care,Intervention Field,"998 Flat rate technical assistance, TC",998,Flat rate technical assistance - Article 27 (1) CPR,Interreg Funds,Interreg Funds,0.8,538716.27,673395.33,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,TA and public administration,,
TC,Interreg,2021TC16RFCB005,Interreg VI-A - Spain-Portugal (POCTEP),Adopted by EC,1.2,2022-08-23,3,Avanzar en la transicion ecologica y la adaptacion al cambio climatico del espacio transfronterizo a traves de la cooperacion como herramienta para el fomento de la economia verde y la economia azul.,PO2 Greener Europe,2,Greener Europe,RSO2.4 Climate change adaptation,RSO2.4,Climate change adaptation,Intervention Field,060 Climate change measures - prevention and management,060,"Adaptation to climate change measures and prevention and management of climate related risks: others, e.g. storms and drought (including awareness raising, civil protection and disaster management systems, infrastructures and ecosystem based approaches)",Interreg Funds,Interreg Funds,0.7499999977,7491185.0,9988246.7,1.0,7491185.0,9988246.7,1.0,7491185.0,9988246.7,0.4,2996474.0,3995298.68,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,SDG 13 Climate action,Other,,
CZ,Czechia,2021CZ16RFPR002,Integrated Regional Programme - CZ - ERDF,Adopted by EC,2.0,2023-04-14,7,Technicka pomoc,POTA Technical Assistance,TA,Technical Assistance,TA Technical Assistance,TA,Technical Assistance,Gender Equality,03 Gender neutral,03,Gender neutral,ERDF,Less developed,0.8499999982,47180666.0,55506666.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
TC,Interreg,2021TC16FFOR003,Interreg VI-D - Caraibes,Adopted by EC,1.1,2022-11-30,P2,"Priorite 2 : Une Caraibe plus verte, plus resiliente et a faibles emissions de carbone",PO2 Greener Europe,2,Greener Europe,RSO2.6 Circular economy,RSO2.6,Circular economy,Intervention Field,071 Promoting the use of recycled materials as raw materials,071,Promoting the use of recycled materials as raw materials,Interreg Funds,Interreg Funds,0.8499999649,543166.0,639018.85,0.0,0.0,0.0,1.0,543166.0,639018.85,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,SDG 12 Responsible consumption and production,Circular Economy,,
CZ,Czechia,2021CZ16RFPR002,Integrated Regional Programme - CZ - ERDF,Adopted by EC,2.0,2023-04-14,4,"Zlepseni kvality a dostupnosti socialnich a zdravotnich sluzeb, vzdelavaci infrastruktury a rozvoj kulturniho dedictvi",PO4 Social Europe,4,Social Europe,RSO4.6 Culture and sustainable tourism,RSO4.6,Culture and sustainable tourism,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,ERDF,Transition,0.7,70660064.56,100942949.37,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
NL,Netherlands,2021NL16RFPR003,Zuid-Nederland - NL - ERDF,Adopted by EC,2.0,2023-06-27,2,"Bevorderen van de demonstratie, vermarkting en opschaling van kansrijke innovatieve oplossingen die de energietransitie bevorderen, in samenwerking met het mkb en maatschappelijke middenveld in Zuid-Nederland",PO2 Greener Europe,2,Greener Europe,RSO2.3 Smart energy systems,RSO2.3,Smart energy systems,Gender Equality,03 Gender neutral,03,Gender neutral,ERDF,More developed,0.3499999984,15800243.0,45143551.63,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
TC,Interreg,2021TC16IPCB003,Interreg VI-A - Croatia Serbia,Adopted by EC,1.1,2022-11-04,1,Cooperating for smarter programme area,PO1 Smarter Europe,1,Smarter Europe,RSO1.1 Enhancing research and innovation,RSO1.1,Enhancing research and innovation,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,Interreg Funds,Interreg Funds,0.8499999124,6612285.0,7779159.63,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
EL,Greece,2021EL16FFPR016,Kriti - ERDF/ESF+,Adopted by EC,1.2,2022-08-23,4,Eniskhuse tes Koinonikes Dunamikes kai tes Koinonikes Sunokhes,PO4 Social Europe,4,Social Europe,RSO4.6 Culture and sustainable tourism,RSO4.6,Culture and sustainable tourism,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,ERDF,Less developed,0.8499999919,15129072.0,17798908.4,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
TC,Interreg,2021TC16NXTN001,Interreg VI-B -  NEXT MED,Adopted by EC,1.1,2022-12-15,2,"Priority 2: A greener, low-carbon and resilient Mediterranean

Policy objective 2 - A greener, low-carbon transitioning towards a net zero carbon economy and resilient Europe (and its Neighbourhood) by promoting clean and fair energy transition, green and blue investment, the circular economy, climate change mitigation and adaptation...",PO2 Greener Europe,2,Greener Europe,RSO2.1 Energy efficiency,RSO2.1,Energy efficiency,Intervention Field,044 Energy efficiency in public infrastructure,044,"Energy efficiency renovation or energy efficiency measures regarding public infrastructure, demonstration projects and supporting measures",Interreg Funds,Interreg Funds,0.8999999772,6061230.0,6734700.17,0.4,2424492.0,2693880.07,0.4,2424492.0,2693880.07,0.0,0.0,0.0,,,,0.4,2424492.0,2693880.07,0.0,0.0,0.0,,,,SDG 7 Affordable and clean energy,Clean energy,,
TC,Interreg,2021TC16RFCB028,Interreg VI-A - Slovenia-Croatia,Adopted by EC,3.1,2023-07-13,3,Priority 3 - An accessible and connected region,PO6 Interreg: Cooperation Governance,6,Interreg: Cooperation Governance,ISO6.2 Legal and administrative cooperation,ISO6.2,Legal and administrative cooperation,Intervention Field,"998 Flat rate technical assistance, TC",998,Flat rate technical assistance - Article 27 (1) CPR,Interreg Funds,Interreg Funds,0.7999999688,339000.82,423751.04,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,TA and public administration,,
NL,Netherlands,2021NL16RFPR003,Zuid-Nederland - NL - ERDF,Adopted by EC,2.0,2023-06-27,2,"Bevorderen van de demonstratie, vermarkting en opschaling van kansrijke innovatieve oplossingen die de energietransitie bevorderen, in samenwerking met het mkb en maatschappelijke middenveld in Zuid-Nederland",PO2 Greener Europe,2,Greener Europe,RSO2.2 Renewable energy,RSO2.2,Renewable energy,Gender Equality,03 Gender neutral,03,Gender neutral,ERDF,More developed,0.3499999984,15800243.0,45143551.63,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,
TC,Interreg,2021TC16IPCB002,Interreg VI-A - Romania-Serbia,Adopted by EC,1.3,2022-07-20,1,Environmental protection and risk management,PO2 Greener Europe,2,Greener Europe,RSO2.2 Renewable energy,RSO2.2,Renewable energy,Intervention Field,052 Other renewable energy (including geothermal energy),052,Other renewable energy (including geothermal energy),Interreg Funds,Interreg Funds,0.8499999809,2027923.0,2385791.82,1.0,2027923.0,2385791.82,0.4,811169.2,954316.73,0.0,0.0,0.0,,,,0.4,811169.2,954316.73,0.0,0.0,0.0,,,,SDG 7 Affordable and clean energy,Clean energy,,
ES,Spain,2021ES16RFPR001,Plurirregional - ES  - ERDF,Adopted by EC,1.3,2022-12-15,P2A,Transicion verde,PO2 Greener Europe,2,Greener Europe,RSO2.1 Energy efficiency,RSO2.1,Energy efficiency,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,ERDF,More developed,0.3999999997,9152449.0,22881122.52,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
TC,Interreg,2021TC16FFOR003,Interreg VI-D - Caraibes,Adopted by EC,1.1,2022-11-30,P2,"Priorite 2 : Une Caraibe plus verte, plus resiliente et a faibles emissions de carbone",PO2 Greener Europe,2,Greener Europe,RSO2.6 Circular economy,RSO2.6,Circular economy,Intervention Field,067 Household waste management,067,"Household waste management: prevention, minimisation, sorting, reuse, recycling measures",Interreg Funds,Interreg Funds,0.8499999649,814749.0,958528.27,0.4,325899.6,383411.31,1.0,814749.0,958528.27,0.0,0.0,0.0,,,,0.4,325899.6,383411.31,0.0,0.0,0.0,,,,SDG 12 Responsible consumption and production,Circular Economy,,
PL,Poland,2021PL16FFPR005,Lodzkie - PL - ERDF/ESF+/JTF,Adopted by EC,1.2,2022-12-05,7,FUNDUSZE EUROPEJSKIE DLA ZATRUDNIENIA I INTEGRACJI W LODZKIEM,PO4 Social Europe,4,Social Europe,ESO4.11 Equal access to quality social and healthcare services,ESO4.11,Equal access to quality social and healthcare services,ESF Secondary Themes,10 Addressing challenges identified in the European Semester,10,Addressing challenges identified in the European Semester,ESF+,Less developed,0.8499999984,85675324.0,100794499.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
TC,Interreg,2021TC16RFTN001,Interreg VI-B - Alpine Space,Adopted by EC,1.1,2022-05-06,3,Innovation and digitalisation supporting a green Alpine region,PO1 Smarter Europe,1,Smarter Europe,RSO1.1 Enhancing research and innovation,RSO1.1,Enhancing research and innovation,Intervention Field,152 Equal opportunities & participation in society,152,Measures to promote equal opportunities and active participation in society,Interreg Funds,Interreg Funds,0.7500000081,1525768.0,2034357.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,SDG 1 No poverty,Other,,
TC,Interreg,2021TC16RFTN005,Interreg VI-B - North West Europe,Adopted by EC,1.2,2022-08-25,5,Transition towards a socially inclusive and resilient society,PO4 Social Europe,4,Social Europe,RSO4.1 Labour market infrastructure,RSO4.1,Labour market infrastructure,Intervention Field,139 Modernise labour market institutions to anticipate needs,139,Measures to modernise and strengthen labour market institutions and services to assess and anticipate skills needs and to ensure timely and tailor-made assistance,Interreg Funds,Interreg Funds,0.5999999979,6630482.6,11050804.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,SDG 8 Decent work and economic growth,"Skills, job-search and education",,
TC,Interreg,2021TC16RFCB015,Interreg VI-A - Sweden-Norway,Adopted by EC,1.3,2022-09-23,1,EN SMARTARE GRANSREGION MED FORBATTRAD INNOVATIONSKAPACITET OCH KONKURRENSKRAFTIGA SMA OCH MEDELSTORA FORETAG,PO1 Smarter Europe,1,Smarter Europe,RSO1.3 Growth and competitiveness of SMEs,RSO1.3,Growth and competitiveness of SMEs,Intervention Field,021 SME business development and internationalisation,021,"SME business development and internationalisation, including productive investments",Interreg Funds,Interreg Funds,0.6537305184,1465560.0,2241841.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.4,586224.0,896736.472,,,,SDG 8 Decent work and economic growth,SMEs and diversification,,
SE,Sweden,2021SE16RFPR004,East-Central Sweden -  ERDF ERDF,Adopted by EC,1.1,2022-10-11,2,Ett gronare och koldioxidsnalare Ostra Mellansverige,PO2 Greener Europe,2,Greener Europe,RSO2.1 Energy efficiency,RSO2.1,Energy efficiency,Territorial delivery mechanism / territorial focus,33 Other approaches: No territorial targeting,33,Other  approaches - No territorial targeting,ERDF,More developed,0.4,4658124.0,11645310.0,,,,,,,,,,,,,,,,,,,Non-SUD,Other approaches,No territorial targeting,,,,
NL,Netherlands,2021NL16RFPR003,Zuid-Nederland - NL - ERDF,Adopted by EC,2.0,2023-06-27,1,"Bevorderen van innovatie met maatschappelijke en economische impact in Zuid-Nederland, dankzij het doorontwikkelen, demonstreren en vermarkten van kansrijke technologische en niet-technologische innovaties en versterking van het Zuid-Nederlandse innovatie-ecosysteem.",PO1 Smarter Europe,1,Smarter Europe,RSO1.1 Enhancing research and innovation,RSO1.1,Enhancing research and innovation,Form of Support,01 grant,01,Grant,ERDF,More developed,0.3499999966,73734464.0,210669899.19,,,,,,,,,,,,,,,,,,,,,,,,,
